entity,n-revs
frontend/dist/assets/styles/vendor/bootstrap/.github/CONTRIBUTING.md,4
frontend/dist/checkmark.c41db936fab845061171.svg,4
frontend/dist/assets/styles/vendor/bootstrap/_popover.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_root.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_lists.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_clearfix.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_position.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_badge.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_alert.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_buttons.scss,4
frontend/dist/runtime-es2015.cd9b60eea528367c3180.js,4
frontend/dist/assets/styles/vendor/bootstrap/.stylelintrc,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_align.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_list-group.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/utilities/_screenreaders.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_transitions.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_code.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_reset-text.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_screen-reader.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/utilities/_background.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_nav-divider.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_screen-reader.scss,4
frontend/dist/assets/styles/vendor/bootstrap/.stylelintignore,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_size.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_grid.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_button-group.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_modal.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_visibility.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_tables.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_background.scss,4
frontend/src/app/views/proyectos/edit-project/edit-project.component.html,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_functions.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_forms.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_text-truncate.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_table-row.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_breadcrumb.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_image.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_images.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_grid-framework.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_breakpoints.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_text-hide.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_borders.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_forms.scss,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_resize.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_list-group.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_tooltip.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_navbar.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_alert.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_carousel.scss,4
frontend/dist/assets/styles/iconsmind/iconsmind.woff,4
frontend/dist/assets/styles/vendor/bootstrap/mixins/_lists.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_text-truncate.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/mixins/_grid.scss,4
frontend/dist/danger.7044542d5bf336f841e2.svg,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_progress.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_dropdown.scss,4
frontend/dist/assets/styles/vendor/bootstrap/utilities/_text.scss,4
frontend/dist/assets/styles/vendor/bootstrap-rtl/_forms.scss,4
frontend/dist/assets/styles/vendor/bootstrap/_progress.scss,4
frontend/dist/assets/styles/vendor/bootstrap/bootstrap-reboot.scss,4
frontend/dist/assets/images/photo-long-1.jpg,3
frontend/dist/assets/styles/app/globals/components/_ngx-quill.scss,3
frontend/dist/assets/images/logoghtracker.png,3
frontend/dist/assets/styles/app/globals/components/_dropdown.scss,3
frontend/dist/assets/styles/app/globals/views/_invoice.scss,3
frontend/dist/assets/styles/app/globals/views/_views.scss,3
frontend/dist/common-es2015.js.map,3
frontend/dist/common-es2015.4a3a52cff25bcbf99379.js,3
frontend/dist/9-es5.4978b9d23ea3ea67553d.js,3
frontend/dist/assets/styles/app/globals/views/_inbox.scss,3
frontend/dist/8-es2015.53c6f06ebbd1dccdc650.js,3
frontend/dist/assets/styles/vendor/bootstrap/_toasts.scss,3
frontend/src/app/views/usuarios/add-user/add-user.component.html,3
frontend/dist/assets/styles/app/globals/mixins/_mixins.scss,3
frontend/dist/assets/styles/app/globals/_animations.scss,3
frontend/dist/assets/images/faces/4.jpg,3
frontend/dist/assets/styles/app/globals/layouts/_footer.scss,3
frontend/src/app/views/dashboard/dashboad-default/dashboad-default.component.html,3
frontend/dist/assets/styles/app/globals/components/_accordions.scss,3
frontend/dist/views-proyectos-proyectos-module-es2015.js,3
frontend/dist/assets/images/log-in_menu_image.jpg,3
frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/header-sidebar-large/header-sidebar-large.component.ts,3
frontend/dist/assets/images/photo-wide-4.jpg,3
frontend/dist/assets/styles/app/globals/components/_alerts.scss,3
frontend/dist/assets/images/products/headphone-3.jpg,3
frontend/dist/assets/styles/app/globals/views/_contact-page.scss,3
frontend/dist/assets/images/screenshots/02_preview.png,3
frontend/dist/assets/styles/app/globals/components/_icon.scss,3
frontend/dist/assets/images/faces/15.jpg,3
frontend/dist/scripts.js.map,3
frontend/dist/assets/styles/app/globals/components/_sidebar.directive.scss,3
frontend/dist/assets/styles/app/_variables.scss,3
frontend/dist/assets/styles/app/globals/_box-shadow.scss,3
frontend/dist/8-es5.53c6f06ebbd1dccdc650.js,3
frontend/dist/9-es5.e19fcb31f59fd24673c9.js,3
frontend/dist/assets/images/faces/13.jpg,3
frontend/dist/assets/images/faces/12.jpg,3
frontend/dist/assets/images/products/speaker-2.jpg,3
frontend/dist/assets/images/faces/generic-profile3.png,3
frontend/dist/assets/images/photo-long-3.old.jpg,3
frontend/src/app/views/cursos/gestion/gestion.component.html,3
backend/composer.lock,3
frontend/dist/assets/images/products/headphone-1.jpg,3
frontend/dist/assets/images/faces/10.jpg,3
frontend/dist/assets/styles/app/globals/components/_angular2-wizard.scss,3
frontend/dist/assets/images/logo-text.png,3
frontend/dist/assets/images/photo-wide-3.jpg,3
frontend/dist/assets/images/checkmark.svg,3
frontend/dist/assets/styles/app/globals/_colors.scss,3
frontend/dist/assets/images/faces/6.jpg,3
frontend/dist/assets/styles/app/globals/components/_tab.scss,3
frontend/dist/assets/icons/deleteCRUD.svg,3
frontend/dist/assets/images/products/watch-1.jpg,3
frontend/dist/assets/images/photo-wide-1.jpg,3
frontend/dist/assets/images/faces/7.jpg,3
frontend/dist/default~views-cursos-cursos-module~views-instituciones-instituciones-module~views-proyectos-proyectos-module-es5.js,3
frontend/src/app/views/sessions/signin/signin.component.ts,3
frontend/dist/assets/images/pic02.jpg,3
backend/config/auth.php,3
frontend/dist/assets/styles/app/globals/layouts/sidebar-compact/_layout-sidebar-compact.scss,3
frontend/dist/assets/images/products/iphone-2.jpg,3
frontend/dist/assets/styles/app/globals/components/_breadcrumb.scss,3
frontend/src/app/app-routing.module.ts,3
frontend/dist/assets/styles/app/globals/mixins/_gradients.scss,3
frontend/dist/assets/images/pass_olvidada.png,3
frontend/dist/assets/styles/app/globals/_typography.scss,3
frontend/dist/assets/styles/app/globals/layouts/sidebar-large/_header.scss,3
frontend/dist/assets/styles/app/_app.scss,3
frontend/dist/assets/images/logo_Aprodes.png,3
frontend/dist/favicon.ico,3
frontend/dist/assets/images/products/iphone-1.jpg,3
frontend/dist/assets/images/faces/5.jpg,3
frontend/dist/assets/styles/app/globals/components/_calendar.scss,3
frontend/dist/assets/images/faces/1.jpg,3
frontend/dist/assets/images/products/watch-2.jpg,3
frontend/dist/assets/styles/app/globals/layouts/sidebar-large/_layout-sidebar-large.scss,3
backend/app/Http/Controllers/InstitucionController.php,3
frontend/dist/assets/styles/app/themes/_themes.scss,3
frontend/dist/assets/styles/app/globals/_palette.scss,3
frontend/dist/common-es5.js,3
frontend/dist/assets/styles/app/globals/layouts/_colors.scss,3
frontend/dist/assets/images/logo-black.png,3
frontend/dist/9-es2015.e19fcb31f59fd24673c9.js,3
frontend/dist/assets/images/photo-long-2.jpg,3
frontend/dist/assets/images/log-in_wallpaper.jpg,3
frontend/dist/assets/styles/app/globals/components/_rating.scss,3
frontend/dist/common-es5.4a3a52cff25bcbf99379.js,3
frontend/dist/assets/styles/app/globals/_height-width.scss,3
frontend/dist/assets/images/products/headphone-2.jpg,3
frontend/dist/assets/styles/app/_bootstrap-rtl.scss,3
frontend/dist/assets/styles/app/globals/components/_modals.scss,3
frontend/dist/assets/styles/app/globals/components/_tagInput.scss,3
backend/app/Http/Kernel.php,3
frontend/dist/assets/styles/app/globals/components/_ngx-pagination.scss,3
frontend/dist/assets/styles/app/globals/components/_avatar.scss,3
backend/app/Models/Curso.php,3
frontend/dist/assets/styles/app/globals/components/_img-cropper.scss,3
frontend/dist/assets/icons/editCRUD.svg,3
frontend/dist/assets/styles/app/globals/views/_user-profile.scss,3
frontend/dist/assets/images/photo-long-4.jpg,3
frontend/dist/9-es2015.4978b9d23ea3ea67553d.js,3
frontend/dist/assets/images/photo-wide-2.jpg,3
frontend/dist/assets/images/photo-long-3.jpg,3
frontend/dist/assets/styles/app/globals/components/_button.scss,3
frontend/dist/common-es2015.js,3
frontend/dist/views-dashboard-dashboard-module-es2015.js.map,3
frontend/dist/assets/images/faces/9.jpg,3
frontend/dist/assets/styles/app/globals/components/_card.scss,3
frontend/dist/assets/images/pic01.jpg,3
frontend/dist/assets/images/products/speaker-1.jpg,3
frontend/dist/assets/styles/app/globals/layouts/sidebar-compact/_vars.scss,3
frontend/dist/assets/styles/app/globals/components/_form.scss,3
frontend/dist/assets/styles/app/globals/components/_components.scss,3
frontend/dist/assets/styles/app/globals/components/_search.scss,3
frontend/dist/assets/styles/app/globals/components/_borders.scss,3
frontend/dist/assets/styles/app/globals/components/_popover.scss,3
frontend/dist/polyfills-es5.js.map,3
frontend/dist/assets/styles/app/themes/_lite-blue.scss,3
frontend/dist/assets/styles/app/globals/components/_customizer.scss,3
frontend/dist/assets/styles/app/globals/_globals.scss,3
frontend/dist/assets/styles/app/globals/views/_404.scss,3
frontend/dist/polyfills-es5.js,3
frontend/dist/scripts.js,3
frontend/dist/views-proyectos-proyectos-module-es5.js,3
frontend/src/app/shared/components/layouts/layouts.module.ts,3
frontend/src/app/_services/usuarios.service.ts,3
frontend/dist/assets/styles/app/themes/_lite-purple.scss,3
frontend/dist/assets/images/icono-logo.png,3
frontend/dist/views-dashboard-dashboard-module-es5.js,3
frontend/dist/assets/styles/app/globals/layouts/sidebar-compact/_header.scss,3
frontend/dist/assets/images/screenshots/04_preview.png,3
frontend/dist/assets/images/logo-white.png,3
frontend/dist/assets/images/faces/16.jpg,3
frontend/dist/assets/images/faces/3.jpg,3
frontend/src/app/views/usuarios/add-user/add-user.component.ts,3
frontend/dist/assets/images/faces/2.jpg,3
frontend/dist/assets/images/faces/8.jpg,3
frontend/dist/assets/styles/app/globals/layouts/_layouts.scss,3
frontend/dist/common-es5.js.map,3
backend/database/seeders/DatabaseSeeder.php,3
frontend/dist/assets/images/faces/generic-profile2.png,3
frontend/dist/views-dashboard-dashboard-module-es2015.js,3
frontend/dist/default~views-cursos-cursos-module~views-instituciones-instituciones-module~views-proyectos-proyectos-module-es2015.js,3
frontend/dist/assets/images/faces/17.jpg,3
frontend/dist/assets/styles/app/globals/views/_chat.scss,3
frontend/dist/assets/images/products/headphone-4.jpg,3
frontend/dist/assets/styles/app/globals/components/_loader.scss,3
frontend/dist/assets/images/faces/generic-profile.png,3
frontend/dist/assets/styles/app/globals/layouts/sidebar-large/_vars.scss,3
frontend/dist/assets/styles/app/globals/components/_feather-icon.scss,3
frontend/dist/assets/styles/app/globals/views/_data-tables.scss,3
frontend/src/app/views/proyectos/add-project/add-project.component.html,3
frontend/dist/assets/styles/app/globals/components/_badges.scss,3
frontend/dist/.index 2.html.icloud,2
backend/public/9_7_hib_freqs.csv,2
backend/public/1_1_test.log,2
backend/public/testLS2.log,2
frontend/src/app/views/cursos/add-assistant-teacher/add-assistant-teacher.component.ts,2
frontend/dist/.1-es5.1b9523edac5ac6a2e95f.js.icloud,2
backend/public/1_1_hib_lines.csv,2
frontend/dist/7-es2015.d98e07d3f2b23c51982f.js,2
frontend/dist/vendor.js.map,2
frontend/dist/.7-es2015.98e8a2235379c444aee4.js.icloud,2
backend/public/2_2_testLS2.log,2
backend/public/8_6_testLS2.log,2
backend/storage/.DS_Store,2
frontend/dist/.12-es2015.0a26959d453eef90ecca.js.icloud,2
frontend/dist/.data-table.246ea8fa6c452b0f3c4f.woff.icloud,2
frontend/dist/.main.js.icloud,2
backend/public/10_8_hib_lines.csv,2
frontend/dist/.DS_Store,2
backend/public/9_7_Prueba.csv,2
frontend/dist/.checkmark.svg.icloud,2
frontend/src/app/views/principal/assets/fonts/fontawesome-webfont.woff,2
frontend/src/app/views/proyectos/project/tasks/tasks.component.ts,2
frontend/dist/views-usuarios-usuarios-module.js.map,2
frontend/dist/views-dashboard-dashboard-module.js,2
frontend/dist/banner2.jpg,2
frontend/dist/.default~views-cursos-cursos-module~views-proyectos-proyectos-module.js.icloud,2
frontend/dist/.iconsmind.svg.icloud,2
frontend/dist/.8-es2015.53c6f06ebbd1dccdc650.js.icloud,2
frontend/dist/styles.js,2
frontend/dist/.info.bd97cff627c0ba042c39.svg.icloud,2
frontend/dist/7-es2015.ff1fa78292a5104591e5.js,2
frontend/dist/views-proyectos-proyectos-module.js,2
