language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.82  T=4.01 s (154.2 files/s, 240071.9 lines/s)"
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/utilities/_spacing.scss,5,3,43
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/bootstrap.scss,1,0,42
HTML,./Memoria2021/frontend/src/app/shared/components/search/search.component.html,4,3,42
Markdown,./Memoria2021/backend/README.md,20,0,42
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_session.scss,3,0,42
SVG,./Memoria2021/frontend/src/assets/icons/editCRUD.svg,0,1,42
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/bootstrap.scss,1,0,41
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_sidebar.directive.scss,1,0,41
PHP,./Memoria2021/backend/app/Http/Kernel.php,6,21,41
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_search.scss,1,0,40
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/_colors.scss,2,2,40
TypeScript,./Memoria2021/frontend/src/app/views/ui-kits/modals/modals.component.ts,8,0,39
PHP,./Memoria2021/backend/app/Models/User.php,11,27,39
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/utilities/_flex.scss,8,4,39
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_angular2-wizard.scss,0,0,39
TypeScript,./Memoria2021/frontend/src/app/views/dashboard/dashboard-routing.module.ts,5,2,38
TypeScript,./Memoria2021/frontend/src/app/views/usuarios/configuracionUsuario/configuracionUsuario.component.ts,10,0,38
HTML,./Memoria2021/frontend/src/app/views/sessions/signup/signup.component.html,2,1,37
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_toasts.scss,6,0,37
TypeScript,./Memoria2021/frontend/src/app/shared/services/data-layer.service.ts,4,0,37
HTML,./Memoria2021/frontend/src/app/views/cursos/add-assistant-student/add-assistant-student.component.html,1,0,36
TypeScript,./Memoria2021/frontend/src/app/views/cursos/cursos.module.ts,3,0,36
HTML,./Memoria2021/frontend/src/app/views/cursos/add-assistant-teacher/add-assistant-teacher.component.html,1,0,36
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_code.scss,6,6,36
TypeScript,./Memoria2021/frontend/src/app/shared/directives/dropdown-link.directive.ts,11,0,35
TypeScript,./Memoria2021/frontend/src/app/shared/components/search/search.component.ts,6,0,35
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_grid.scss,7,10,35
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_gradients.scss,4,7,34
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/utilities/_flex.scss,8,4,34
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/mixins/_gradients.scss,4,7,34
YAML,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/.travis.yml,0,0,33
TypeScript,./Memoria2021/frontend/src/app/views/instituciones/instituciones.module.ts,3,0,33
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_tagInput.scss,7,6,33
PHP,./Memoria2021/backend/config/auth.php,14,70,33
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/views/_contact-page.scss,2,1,32
Python,./Memoria2021/backend/public/scripts/git_complexity_trend.py,10,14,32
Sass,./Memoria2021/frontend/src/assets/styles/app/globals/components/_tab.scss,2,0,32
TypeScript,./Memoria2021/frontend/src/app/shared/utils.ts,0,0,32
TypeScript,./Memoria2021/frontend/src/app/app.component.spec.ts,0,0,31
TypeScript,./Memoria2021/frontend/src/app/shared/pipes/relative-time.pipe.ts,3,0,31
Python,./Memoria2021/backend/public/scripts/proximity.py,9,6,31
TypeScript,./Memoria2021/frontend/src/app/shared/components/form-wizard/wizard-step/wizard-step.component.ts,7,0,31
TypeScript,./Memoria2021/frontend/src/app/views/usuarios/usuarios.module.ts,5,0,31
TypeScript,./Memoria2021/frontend/src/app/views/dashboard/dashboard.module.ts,4,0,31
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_progress.scss,4,0,30
TypeScript,./Memoria2021/frontend/src/app/app.component.ts,4,0,30
TypeScript,./Memoria2021/frontend/src/app/shared/components/shared-components.module.ts,2,0,30
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_mixins.scss,4,7,30
HTML,./Memoria2021/frontend/src/app/views/sessions/forgot/forgot.component.html,1,0,30
TypeScript,./Memoria2021/frontend/src/app/shared/directives/full-screen.directive.ts,9,14,30
HTML,./Memoria2021/frontend/src/app/views/instituciones/edit-institucion/edit-institucion.component.html,4,0,30
PHP,./Memoria2021/backend/app/Providers/RouteServiceProvider.php,8,25,30
TypeScript,./Memoria2021/frontend/src/app/shared/components/layouts/admin-layout-sidebar-large/admin-layout-sidebar-large.component.ts,5,0,30
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_mixins.scss,4,8,30
PHP,./Memoria2021/backend/config/broadcasting.php,12,22,30
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/utilities/_text.scss,18,10,30
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_transitions.scss,6,1,29
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/mixins/_border-radius.scss,5,1,29
TypeScript,./Memoria2021/frontend/src/app/shared/services/auth.service.ts,5,2,29
Sass,./Memoria2021/frontend/src/app/views/usuarios/gestion/gestion.component.scss,3,0,29
XML,./Memoria2021/backend/phpunit.xml,0,2,29
TypeScript,./Memoria2021/frontend/src/app/views/sessions/sessions-routing.module.ts,2,0,29
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap-rtl/_progress.scss,4,0,29
Sass,./Memoria2021/frontend/src/assets/styles/vendor/bootstrap/_breadcrumb.scss,4,8,29
TypeScript,./Memoria2021/frontend/src/app/shared/directives/shared-directives.module.ts,2,0,29
PHP,./Memoria2021/backend/database/migrations/2014_10_12_000000_create_users_table.php,3,10,29
Sass,./Memoria2021/frontend/src/app/views/proyectos/add-project/add-project.component.scss,7,0,28
